longitude,latitude,crs,lit,name,osm,light:method,light:direction,height,support
11.0464549,49.4424143,EPSG:4326,yes,,n9217105706,,,,
11.0738715,49.4380003,EPSG:4326,no,,n9371510419,,,,
11.1081063,49.471496,EPSG:4326,no,,n9421490618,,,,
11.1087514,49.4712218,EPSG:4326,no,,n9421512317,,,,
11.0569414,49.4123182,EPSG:4326,,,n9524399862,,,,
11.1077931,49.4318601,EPSG:4326,,,n9629827118,,,,
11.1087793,49.4310373,EPSG:4326,,,n9629827119,,,,
11.1097333,49.430259,EPSG:4326,,,n9629827120,,,,
11.1106152,49.4295214,EPSG:4326,,,n9629827121,,,,
11.1118366,49.4301492,EPSG:4326,,,n9629827122,,,,
11.1109528,49.4308832,EPSG:4326,,,n9629827123,,,,
11.1100159,49.431659,EPSG:4326,,,n9629827124,,,,
11.1090218,49.4324832,EPSG:4326,,,n9629827125,,,,
11.018402,49.4630437,EPSG:4326,yes,Dooser Straße,n9652979996,,,,
11.0181431,49.4634606,EPSG:4326,no,Dooser Straße,n9652979998,,,,
11.0299207,49.4379646,EPSG:4326,,,n9655970171,,,,
11.0297334,49.4377069,EPSG:4326,,,n9655970172,,,,
11.0295817,49.4374893,EPSG:4326,,,n9655970173,,,,
11.0293626,49.4372297,EPSG:4326,,,n9655970174,,,,
11.0291692,49.437028,EPSG:4326,,,n9655970175,,,,
11.0268591,49.4370829,EPSG:4326,,,n9681003677,,,,
11.0270033,49.4368214,EPSG:4326,,,n9681003678,,,,
11.0271607,49.4364977,EPSG:4326,,,n9681003679,,,,
11.1147612,49.4256461,EPSG:4326,yes,Messe,n9702692382,,,,
11.0605661,49.4594654,EPSG:4326,no,,n9790006235,,,,
11.0605308,49.4586694,EPSG:4326,no,,n9790006236,,,,
11.0596721,49.4580414,EPSG:4326,no,,n9790006237,,,,
11.0625319,49.4583429,EPSG:4326,no,,n9790006238,,,,
11.0623324,49.459109,EPSG:4326,no,,n9790006239,,,,
11.0615117,49.4589751,EPSG:4326,no,,n9790006240,,,,
11.0732035,49.4586216,EPSG:4326,no,Tiergärtnertor,n9858232705,,,,
11.0619678,49.4802527,EPSG:4326,yes,Schleswiger Straße,n9858321665,,,,
11.0507897,49.4925844,EPSG:4326,yes,Am Wegfeld,n9858329521,,,,
11.1295072,49.3904659,EPSG:4326,yes,Zollhaus Gaststätte,n9883786634,,,,
11.1329188,49.4246404,EPSG:4326,yes,Max-Grundig-Platz,n9884925102,,,,
11.1607785,49.3988671,EPSG:4326,yes,Moorenbrunnfeld,n9884982445,,,,
11.1037075,49.4275791,EPSG:4326,yes,Oskar-von-Miller-Straße,n9885186323,,,,
11.1181211,49.4554066,EPSG:4326,no,Business Tower,n9887956518,,,,
11.0216783,49.4184121,EPSG:4326,yes,Stein Schloss,n9917729453,,,,
11.036364,49.4389501,EPSG:4326,,,n9918085467,,,,
11.0365745,49.4391681,EPSG:4326,,,n9918085468,,,,
11.0362454,49.4391971,EPSG:4326,,,n9918085469,,,,
11.0361146,49.4390193,EPSG:4326,,,n9918085470,,,,
11.0356332,49.4389506,EPSG:4326,,,n9918085471,,,,
11.0358348,49.4387152,EPSG:4326,,,n9918085472,,,,
11.0354172,49.4385955,EPSG:4326,,,n9918085473,,,,
11.0352791,49.4388401,EPSG:4326,,,n9918085474,,,,
11.0345234,49.4383736,EPSG:4326,,,n9918085475,,,,
11.0340017,49.4382061,EPSG:4326,,,n9918085476,,,,
11.0333687,49.4380108,EPSG:4326,,,n9918085477,,,,
11.0327652,49.4378468,EPSG:4326,,,n9918085478,,,,
11.0321939,49.4376733,EPSG:4326,,,n9918085479,,,,
11.0316521,49.4375006,EPSG:4326,,,n9918085480,,,,
11.0310338,49.437307,EPSG:4326,,,n9918085481,,,,
11.03031,49.4372389,EPSG:4326,,,n9918085482,,,,
11.0297258,49.4370558,EPSG:4326,,,n9918085483,,,,
11.0291635,49.4368597,EPSG:4326,,,n9918085484,,,,
11.0349633,49.4386984,EPSG:4326,,,n9918085490,,,,
11.0371278,49.3826932,EPSG:4326,yes,Eichstätter Platz,n9991203963,,,,
11.1275987,49.4650448,EPSG:4326,yes,Martin-Albert-Straße,n9992773121,,,,
11.0511357,49.5196593,EPSG:4326,yes,Neunhof,n9992828001,,,,
11.0223864,49.5214379,EPSG:4326,yes,Nürnberg Rotfuchsstr.,n9992916521,,,,
11.0220028,49.5215764,EPSG:4326,no,Nürnberg Rotfuchsstr.,n9992916522,,,,
11.1213599,49.4692867,EPSG:4326,yes,Steinplattenweg,n9992962220,,,,
11.0603623,49.3459073,EPSG:4326,yes,Katzwang Süd,n9993240285,,,,
11.0618768,49.3464594,EPSG:4326,yes,Katzwang Süd Wende,n9993314578,,,,
11.0823163,49.4390233,EPSG:4326,yes,Kopernikusplatz,n9993670416,,,,
11.1037738,49.4634467,EPSG:4326,no,Bismarckschule,n10003163084,,,,
11.0553206,49.4108528,EPSG:4326,no,Donaustraße,n10004127026,,,,
11.046887,49.4355698,EPSG:4326,no,Kreutzerstraße,n10008316281,,,,
11.0475455,49.5074864,EPSG:4326,no,Kraftshof Süd,n10008362693,,,,
11.0790206,49.4609987,EPSG:4326,no,Ersatzhaltestelle U Kaulbachplatz,n10008476390,,,,
11.077998,49.4608579,EPSG:4326,no,Ersatzhaltestelle U Kaulbachplatz,n10008476391,,,,
11.0460985,49.5127138,EPSG:4326,no,Am Kressenstein,n10011021206,,,,
11.0109924,49.5270512,EPSG:4326,yes,Großgründlach Mitte,n10011287185,,,,
11.0493922,49.5112439,EPSG:4326,no,Kraftshof,n10011361163,,,,
11.0830553,49.4609385,EPSG:4326,no,Maxfeldstraße,n10019251974,,,,
11.0832699,49.4608052,EPSG:4326,no,Maxfeldstraße,n10019251975,,,,
11.0316011,49.4141108,EPSG:4326,no,Zwieselbachweg,n10020239383,,,,
11.0427511,49.4117969,EPSG:4326,no,Nürnberg Schulzentrum Südwest,n10022297040,,,,
11.0428637,49.4109732,EPSG:4326,no,Nürnberg Schulzentrum Südwest,n10022297041,,,,
11.0352221,49.4076469,EPSG:4326,no,Schußleitenweg,n10022463390,,,,
11.0361394,49.4078476,EPSG:4326,yes,Schußleitenweg,n10022463391,,,,
11.0249332,49.5180973,EPSG:4326,yes,Nürnberg Am Weiher,n10025366729,,,,
11.0248876,49.5187538,EPSG:4326,no,Nürnberg Am Weiher,n10025366730,,,,
11.0439863,49.4983791,EPSG:4326,no,Baststraße,n10037681823,,,,
11.0462058,49.496577,EPSG:4326,yes,Buch Süd,n10092003382,,,,
11.0256305,49.51643,EPSG:4326,yes,Nürnberg Erich-Ollenhauer-Straße,n10092567547,,,,
11.0530135,49.3649151,EPSG:4326,,,n10110772129,,,,
11.0528858,49.3649895,EPSG:4326,,,n10110772130,,,,
11.0524835,49.3649109,EPSG:4326,,,n10110772141,,,,
11.0520929,49.3648207,EPSG:4326,,,n10110772142,,,,
11.0460076,49.4422918,EPSG:4326,yes,Sündersbühl,n10219097272,,,,
11.0541306,49.4440115,EPSG:4326,yes,Rothenburger Straße,n10219149659,,,,
11.032149,49.4210023,EPSG:4326,yes,Röthenbach,n10219219459,,,,
11.032452,49.4207804,EPSG:4326,yes,Röthenbach,n10219219460,,,,
11.0324149,49.4217128,EPSG:4326,no,Insinger Straße,n10219219461,,,,
11.0355209,49.4387944,EPSG:4326,no,Dunantstraße,n10224910377,,,,
11.1338705,49.4623106,EPSG:4326,no,,n10253960388,,,,
11.1347765,49.4616925,EPSG:4326,no,,n10253960389,,,,
11.1340775,49.4620494,EPSG:4326,no,,n10253960390,,,,
11.134281,49.4620739,EPSG:4326,no,,n10253960398,,,,
11.1343208,49.4620767,EPSG:4326,no,,n10253960399,,,,
11.1398259,49.4663875,EPSG:4326,no,,n10254027411,,,,
11.137007,49.466826,EPSG:4326,no,,n10271561058,,,,
11.1198726,49.4651472,EPSG:4326,yes,Nürnberg Ost,n10277311714,,,,
11.100444,49.4426947,EPSG:4326,yes,Peterskirche,n10604074236,,,,
11.0856181,49.4238776,EPSG:4326,yes,Trafowerk,n10604183987,,,,
11.1296345,49.4306678,EPSG:4326,yes,Frankenstadion,n10649299461,,,,
11.1294421,49.4307502,EPSG:4326,yes,Frankenstadion,n10649299464,,,,
11.0541132,49.4440644,EPSG:4326,no,Rothenburger Straße,n10671267295,,,,
11.0790687,49.451247,EPSG:4326,,,n10692668972,,,,
11.0788822,49.451387,EPSG:4326,,,n10692668973,,,,
11.079112,49.4515995,EPSG:4326,,,n10692668974,,,,
11.0777516,49.4537159,EPSG:4326,,,n10692701115,,,,
11.0858703,49.4645706,EPSG:4326,,,n10694402104,,,,
11.0859925,49.4644509,EPSG:4326,,,n10699629490,,,,
11.0917802,49.4652392,EPSG:4326,,,n10703925808,,,,
11.0920045,49.4649943,EPSG:4326,,,n10703925809,,,,
11.0912738,49.4640627,EPSG:4326,,,n10703925810,,,,
11.1202237,49.4371659,EPSG:4326,yes,,n10729699583,,,,
11.0318757,49.4140898,EPSG:4326,yes,,n10758297609,,,,
11.0739506,49.4379415,EPSG:4326,yes,,n10916722786,,,,
11.0772262,49.4384402,EPSG:4326,yes,,n10916722789,,,,
11.0522089,49.4419253,EPSG:4326,,,n10916722796,,,,pole
11.0553721,49.4428456,EPSG:4326,,,n10916722799,,,,
11.0524283,49.442699,EPSG:4326,,,n10916722804,,,,pole
11.0523203,49.4421807,EPSG:4326,,,n10916767516,,,,pole
11.0736531,49.4379232,EPSG:4326,yes,,n10916767521,,,,
11.0596383,49.4428794,EPSG:4326,,,n10916767528,,,,
11.0909453,49.4368795,EPSG:4326,yes,Wodanstraße,n10944248219,,,,
11.0912899,49.4299177,EPSG:4326,yes,,n10947338773,,,,
11.0844667,49.4407254,EPSG:4326,yes,,n10961101686,,,,
11.0831679,49.4393856,EPSG:4326,yes,,n10961101687,,,,
11.0521358,49.4519342,EPSG:4326,yes,Bärenschanze,n10963417202,,,,
11.0520717,49.452095,EPSG:4326,yes,Bärenschanze,n10963417204,,,,
11.108085,49.4179785,EPSG:4326,yes,Bauernfeindstraße,n10977630829,,,,
11.1315076,49.405089,EPSG:4326,no,Langwasser Mitte,n11007886793,,,,
11.0373572,49.4391035,EPSG:4326,yes,Gustav-Adolf-Straße,n11009715353,,,,
11.0373538,49.4393176,EPSG:4326,yes,Gustav-Adolf-Straße,n11009715355,,,,
11.0367865,49.4389016,EPSG:4326,yes,Gustav-Adolf-Straße,n11009715361,,,,
11.0375033,49.4392221,EPSG:4326,yes,Gustav-Adolf-Straße,n11009715365,,,,
11.1319003,49.404837,EPSG:4326,no,Langwasser Mitte,n11011977313,,,,
11.1320552,49.4044478,EPSG:4326,yes,Langwasser Mitte,n11011977316,,,,
11.0832752,49.4366577,EPSG:4326,no,Maffeiplatz,n11027365241,,,,
11.0460287,49.4422223,EPSG:4326,yes,Sündersbühl,n11055092320,,,,
11.1100229,49.4785575,EPSG:4326,yes,Herrnhütte,n11058044698,,,,
11.1102059,49.4785924,EPSG:4326,yes,Herrnhütte,n11058044700,,,,
11.0419561,49.4557235,EPSG:4326,yes,Maximilianstraße,n11069676342,,,,
11.17337,49.4141518,EPSG:4326,yes,Fischbach Bahnhof Wende,n11083533744,,,,
11.0572732,49.4290637,EPSG:4326,yes,Industriestraße,n11083540601,,,,
11.0564049,49.4294702,EPSG:4326,yes,Industriestraße,n11083540602,,,,
11.0520362,49.4300973,EPSG:4326,yes,Jaeckelstraße,n11083552535,,,,
11.0530327,49.4296778,EPSG:4326,yes,Jaeckelstraße,n11083552536,,,,
11.1253202,49.4672425,EPSG:4326,yes,Thumenberger Weg,n11096738517,,,,
11.0943816,49.4343599,EPSG:4326,yes,Tristanstraße,n11096772936,,,,
11.0941355,49.4341948,EPSG:4326,yes,Tristanstraße,n11096772937,,,,
11.0753942,49.4398147,EPSG:4326,yes,Christuskirche,n11096841343,,,,
11.0627844,49.4484851,EPSG:4326,yes,Plärrer,n11143300886,,,,
11.0890903,49.4569016,EPSG:4326,yes,Rathenauplatz,n11149519755,,,,
11.0892438,49.456947,EPSG:4326,yes,Rathenauplatz,n11149519760,,,,
11.0926683,49.4614881,EPSG:4326,no,Rennweg,n11149650810,,,,
11.0854688,49.450072,EPSG:4326,no,Gleißbühlstraße,n11204856873,,,,
11.1329626,49.4565988,EPSG:4326,yes,,n11259833737,,,,
11.0628569,49.4543199,EPSG:4326,no,Solgerstraße,n11379394126,,,,
11.0967795,49.4438045,EPSG:4326,yes,,n11383605124,,,,
11.0981896,49.4437752,EPSG:4326,yes,,n11383605128,,,,
11.09026,49.4590081,EPSG:4326,yes,,n11383605132,,,,
11.1058659,49.4355282,EPSG:4326,,,n11815957352,,,,
11.1053162,49.4355381,EPSG:4326,,,n11815957353,,,,
11.1065118,49.4355623,EPSG:4326,,,n11815977185,,,,
11.1048919,49.4355438,EPSG:4326,,,n11816004782,,,,
11.0486302,49.4265763,EPSG:4326,yes,,n11891709908,,,,
11.0675993,49.4737575,EPSG:4326,,,n11962437539,,,,
11.0684464,49.4737592,EPSG:4326,,,n11962467520,,,,
11.0662877,49.4737108,EPSG:4326,,,n11962472385,,,,
11.0659084,49.4736833,EPSG:4326,,,n11962489672,,,,
11.0561353,49.3572014,EPSG:4326,,,n12041540981,electric,,,
11.0552944,49.3572862,EPSG:4326,,,n12041540982,electric,,,
11.0548767,49.3573521,EPSG:4326,,,n12041540983,electric,,,
11.0556673,49.3572386,EPSG:4326,,,n12041540984,electric,,,
11.0564357,49.3573967,EPSG:4326,,,n12041540985,electric,,,
11.0566349,49.3575054,EPSG:4326,,,n12041540986,electric,,,
11.0561521,49.3577111,EPSG:4326,,,n12041540987,electric,,,
11.0557356,49.3579199,EPSG:4326,,,n12041540988,electric,,,
11.0552575,49.3581514,EPSG:4326,,,n12041540989,electric,,,
11.054758,49.35834,EPSG:4326,,,n12041540990,electric,,,
11.0540787,49.3578024,EPSG:4326,,,n12041540991,electric,,,
11.0536455,49.35784,EPSG:4326,,,n12041540992,electric,,,
11.0539915,49.3571529,EPSG:4326,,,n12041540993,electric,,,
11.053492,49.3571896,EPSG:4326,,,n12041540994,electric,,,
11.0530414,49.35736,EPSG:4326,,,n12041540995,electric,,,
11.0531855,49.3578631,EPSG:4326,,,n12041540996,electric,,,
11.0535131,49.3585993,EPSG:4326,,,n12041540997,electric,,,
11.0673097,49.4517088,EPSG:4326,no,,n12081311271,,,,
11.032997,49.5230693,EPSG:4326,no,,n12102388810,,,,
11.0366769,49.4390469,EPSG:4326,yes,,n12138649420,,,,
11.0344382,49.455103,EPSG:4326,,,n12193106014,sodium,,,
11.0339283,49.454648,EPSG:4326,,,n12193106015,sodium,,,
11.0341925,49.4548743,EPSG:4326,,,n12193106016,sodium,,,
11.0800633,49.449812,EPSG:4326,,,n12244710784,,,,
11.0802098,49.449999,EPSG:4326,,,n12244715334,,,,
11.0808351,49.4482269,EPSG:4326,,,n12244728045,,,,
11.0798345,49.449598,EPSG:4326,,,n12244728046,,,,
11.0806588,49.4483287,EPSG:4326,,,n12244730377,,,,
11.0809639,49.4513175,EPSG:4326,,,n12244733075,,,,
11.080805,49.4507917,EPSG:4326,,,n12244739531,,,,
11.0825062,49.4476012,EPSG:4326,,,n12244741889,,,,
11.0803606,49.4504725,EPSG:4326,,,n12244753612,,,,
11.080473,49.448473,EPSG:4326,,,n12244753830,,,,
11.0810995,49.4481111,EPSG:4326,,,n12244759310,,,,
11.0810679,49.4515612,EPSG:4326,,,n12244759311,,,,
11.0796341,49.449179,EPSG:4326,,,n12244761555,,,,
11.0821387,49.4477225,EPSG:4326,,,n12244761875,,,,
11.0808717,49.4511178,EPSG:4326,,,n12244761973,,,,
11.0806964,49.4516801,EPSG:4326,,,n12244761974,,,,
11.0794625,49.4440549,EPSG:4326,,,n12245767080,,,,
11.0860041,49.4441316,EPSG:4326,,,n12245783455,,,,
11.081371,49.4438228,EPSG:4326,,,n12245801994,,,,
11.0796667,49.4438205,EPSG:4326,,,n12245803447,,,,
11.080106,49.4437899,EPSG:4326,,,n12245804625,,,,
11.0849825,49.4467827,EPSG:4326,,,n12245811435,,,,
11.0813946,49.4436515,EPSG:4326,,,n12245813659,,,,
11.0768918,49.4539145,EPSG:4326,,,n12246666671,,,,
11.0717028,49.4533947,EPSG:4326,,,n12246666673,,,,
11.0743865,49.4556478,EPSG:4326,,,n12246667137,,,,
11.0713542,49.4534831,EPSG:4326,,,n12246667139,,,,
11.0680909,49.4507992,EPSG:4326,,,n12246667141,,,,
11.0698885,49.4504402,EPSG:4326,,,n12246667142,,,,
11.0767086,49.4538127,EPSG:4326,,,n12246672782,,,,
11.0775598,49.4540758,EPSG:4326,,,n12246672783,,,,
11.0715482,49.4535434,EPSG:4326,,,n12246672784,,,,
11.0718638,49.4496239,EPSG:4326,,,n12246672785,,,,
11.0700621,49.4539151,EPSG:4326,,,n12246674275,,,,
11.076265,49.4544494,EPSG:4326,,,n12246676796,,,,
11.0767452,49.454003,EPSG:4326,,,n12246676797,,,,
11.0768178,49.4533831,EPSG:4326,,,n12246676798,,,,
11.0756127,49.4531758,EPSG:4326,,,n12246676799,,,,
11.0740925,49.4565941,EPSG:4326,,,n12246681547,,,,
11.0768806,49.4537051,EPSG:4326,,,n12246681550,,,,
11.0761416,49.4530916,EPSG:4326,,,n12246681551,,,,
11.0695051,49.4508859,EPSG:4326,,,n12246681556,,,,
11.0743286,49.4560808,EPSG:4326,,,n12246683393,,,,
11.0706645,49.4538696,EPSG:4326,,,n12246683394,,,,
11.0707412,49.4499174,EPSG:4326,,,n12246683395,,,,
11.0760363,49.4545232,EPSG:4326,,,n12246683454,,,,
11.0768374,49.4535162,EPSG:4326,,,n12246683455,,,,
11.0738413,49.4531526,EPSG:4326,,,n12246683458,,,,
11.0719003,49.4533281,EPSG:4326,,,n12246683459,,,,
11.0692255,49.4519994,EPSG:4326,,,n12246683461,,,,
11.0690613,49.4518709,EPSG:4326,,,n12246683881,,,,
11.0683731,49.4513777,EPSG:4326,,,n12246683882,,,,
11.0774429,49.4537168,EPSG:4326,,,n12246685070,,,,
11.069422,49.4521396,EPSG:4326,,,n12246685074,,,,
11.0723906,49.4495288,EPSG:4326,,,n12246685076,,,,
11.0768125,49.4532097,EPSG:4326,,,n12246685598,,,,
11.0772072,49.4540776,EPSG:4326,,,n12246685743,,,,
11.0687656,49.4507671,EPSG:4326,,,n12246685745,,,,
11.0757426,49.4553167,EPSG:4326,,,n12246686749,,,,
11.0698923,49.4524715,EPSG:4326,,,n12246686751,,,,
11.0696867,49.4506059,EPSG:4326,,,n12246686752,,,,
11.0768122,49.4544952,EPSG:4326,,,n12246687191,,,,
11.0688238,49.4517059,EPSG:4326,,,n12246687195,,,,
11.0744568,49.4531642,EPSG:4326,,,n12246689281,,,,
11.0722363,49.4495554,EPSG:4326,,,n12246689284,,,,
11.0742086,49.4561821,EPSG:4326,,,n12246690532,,,,
11.0769109,49.4540777,EPSG:4326,,,n12246690534,,,,
11.0721918,49.4531248,EPSG:4326,,,n12246690544,,,,
11.0765298,49.4544688,EPSG:4326,,,n12246692213,,,,
11.0745748,49.4530821,EPSG:4326,,,n12246692214,,,,
11.0683513,49.4507112,EPSG:4326,,,n12246692218,,,,
11.0713055,49.4497401,EPSG:4326,,,n12246693019,,,,
11.0755238,49.4553784,EPSG:4326,,,n12246695185,,,,
11.0678751,49.4510344,EPSG:4326,,,n12246695186,,,,
11.0754699,49.4552127,EPSG:4326,,,n12246695315,,,,
11.0771533,49.4537161,EPSG:4326,,,n12246695316,,,,
11.0726403,49.4530754,EPSG:4326,,,n12246695318,,,,
11.0681653,49.4512202,EPSG:4326,,,n12246695320,,,,
11.0710114,49.4498121,EPSG:4326,,,n12246695321,,,,
11.0740188,49.4569537,EPSG:4326,,,n12246695744,,,,
11.0767908,49.4542335,EPSG:4326,,,n12246695745,,,,
11.074464,49.4530279,EPSG:4326,,,n12246695746,,,,
11.0756355,49.4551326,EPSG:4326,,,n12246696237,,,,
11.0721389,49.4532333,EPSG:4326,,,n12246696238,,,,
11.0713046,49.4536634,EPSG:4326,,,n12246696239,,,,
11.0758861,49.4546031,EPSG:4326,,,n12246696612,,,,
11.0690679,49.450833,EPSG:4326,,,n12246696615,,,,
11.0726894,49.4494696,EPSG:4326,,,n12246696616,,,,
11.0766913,49.4534591,EPSG:4326,,,n12246696849,,,,
11.0768337,49.4530972,EPSG:4326,,,n12246696850,,,,
11.0752714,49.4530537,EPSG:4326,,,n12246696851,,,,
11.074068,49.453177,EPSG:4326,,,n12246696852,,,,
11.0710618,49.453744,EPSG:4326,,,n12246696853,,,,
11.0711396,49.4536735,EPSG:4326,,,n12246697501,,,,
11.0686125,49.4515441,EPSG:4326,,,n12246697832,,,,
11.0695539,49.4507498,EPSG:4326,,,n12246697833,,,,
11.0828188,49.4482332,EPSG:4326,,,n12247618092,,,,
11.0785119,49.45033,EPSG:4326,,,n12247618243,,,,
11.0837726,49.4478036,EPSG:4326,,,n12247619890,,,,
11.0811333,49.4517949,EPSG:4326,,,n12247619892,,,,
11.0818788,49.4501588,EPSG:4326,,,n12247620867,,,,
11.0806855,49.4505057,EPSG:4326,,,n12247620868,,,,
11.0796679,49.4532901,EPSG:4326,,,n12247620869,,,,
11.0809525,49.4503909,EPSG:4326,,,n12247626875,,,,
11.078661,49.4500425,EPSG:4326,,,n12247626880,,,,
11.081601,49.4502313,EPSG:4326,,,n12247629568,,,,
11.0811857,49.4522132,EPSG:4326,,,n12247629569,,,,
11.0779175,49.4525321,EPSG:4326,,,n12247631635,,,,
11.0798754,49.4533724,EPSG:4326,,,n12247632843,,,,
11.079891,49.4487495,EPSG:4326,,,n12247632844,,,,
11.0791065,49.4532122,EPSG:4326,,,n12247635472,,,,
11.0802608,49.4484606,EPSG:4326,,,n12247635473,,,,
11.080438,49.4483268,EPSG:4326,,,n12247635474,,,,
11.0836047,49.4480702,EPSG:4326,,,n12247637582,,,,
11.0811412,49.4520539,EPSG:4326,,,n12247637584,,,,
11.0778252,49.4523523,EPSG:4326,,,n12247637585,,,,
11.0812848,49.447941,EPSG:4326,,,n12247637587,,,,
11.0808562,49.4524664,EPSG:4326,,,n12247637737,,,,
11.0794839,49.4489269,EPSG:4326,,,n12247640051,,,,
11.0800383,49.4486189,EPSG:4326,,,n12247640052,,,,
11.083149,49.4481633,EPSG:4326,,,n12247640449,,,,
11.0777955,49.4519139,EPSG:4326,,,n12247640450,,,,
11.0795341,49.4490485,EPSG:4326,,,n12247640452,,,,
11.081251,49.4503166,EPSG:4326,,,n12247641312,,,,
11.0805624,49.4532586,EPSG:4326,,,n12247641314,,,,
11.0805998,49.4482219,EPSG:4326,,,n12247641315,,,,
11.0806813,49.4480462,EPSG:4326,,,n12247643931,,,,
11.0807674,49.4529763,EPSG:4326,,,n12247644068,,,,
11.0794528,49.4532578,EPSG:4326,,,n12247645716,,,,
11.0777568,49.4514493,EPSG:4326,,,n12247647925,,,,
11.0788635,49.4531811,EPSG:4326,,,n12247648706,,,,
11.0788411,49.4498277,EPSG:4326,,,n12247649211,,,,
11.0807829,49.4481262,EPSG:4326,,,n12247649319,,,,
11.0822541,49.4500603,EPSG:4326,,,n12247649917,,,,
11.0777587,49.4512531,EPSG:4326,,,n12247653298,,,,
11.0783066,49.4505809,EPSG:4326,,,n12247657005,,,,
11.0807055,49.4531327,EPSG:4326,,,n12247658523,,,,
11.0809169,49.4523142,EPSG:4326,,,n12247658601,,,,
11.0800654,49.4534214,EPSG:4326,,,n12247659032,,,,
11.0810586,49.4479873,EPSG:4326,,,n12247659033,,,,
11.0534219,49.4432671,EPSG:4326,,,n12247823097,,,,
11.0537513,49.4434393,EPSG:4326,,,n12247842620,,,,
11.078735,49.447371,EPSG:4326,,,n12247974062,,,,
11.0734025,49.4474259,EPSG:4326,,,n12247974063,,,,
11.0696907,49.4478224,EPSG:4326,,,n12247974064,,,,
11.0726976,49.4536118,EPSG:4326,,,n12247974065,,,,
11.0731269,49.4551704,EPSG:4326,,,n12247974066,,,,
11.0833467,49.4556386,EPSG:4326,,,n12247974067,,,,
11.0785245,49.447384,EPSG:4326,,,n12248021038,,,,
11.078063,49.4468917,EPSG:4326,,,n12248021039,,,,
11.0668801,49.4501453,EPSG:4326,,,n12248036749,,,,
11.07349,49.4551813,EPSG:4326,,,n12248036750,,,,
11.0771951,49.4557568,EPSG:4326,,,n12248036751,,,,
11.083885,49.4512186,EPSG:4326,,,n12248036753,,,,
11.0744327,49.4473449,EPSG:4326,,,n12248045112,,,,
11.0674457,49.4507115,EPSG:4326,,,n12248045113,,,,
11.0713929,49.454466,EPSG:4326,,,n12248045114,,,,
11.0773637,49.4557756,EPSG:4326,,,n12248045115,,,,
11.0790282,49.4557845,EPSG:4326,,,n12248045116,,,,
11.0834908,49.4509792,EPSG:4326,,,n12248045117,,,,
11.0793226,49.4473488,EPSG:4326,,,n12248050219,,,,
11.084007,49.4513415,EPSG:4326,,,n12248050222,,,,
11.0779494,49.4470439,EPSG:4326,,,n12248056531,,,,
11.0776868,49.4469435,EPSG:4326,,,n12248056532,,,,
11.0839823,49.4512667,EPSG:4326,,,n12248056534,,,,
11.074991,49.4473031,EPSG:4326,,,n12248060194,,,,
11.0741362,49.4473772,EPSG:4326,,,n12248060195,,,,
11.0709402,49.4522676,EPSG:4326,,,n12248060288,,,,
11.0727604,49.4535883,EPSG:4326,,,n12248060289,,,,
11.0795847,49.4473262,EPSG:4326,,,n12248060733,,,,
11.0714495,49.4525049,EPSG:4326,,,n12248060738,,,,
11.0868149,49.4541631,EPSG:4326,,,n12248060739,,,,
11.0718753,49.4548032,EPSG:4326,,,n12248067773,,,,
11.0780375,49.4557642,EPSG:4326,,,n12248067775,,,,
11.0781465,49.4471238,EPSG:4326,,,n12248067816,,,,
11.0773786,49.4469875,EPSG:4326,,,n12248067817,,,,
11.0720303,49.4474863,EPSG:4326,,,n12248067818,,,,
11.0670071,49.4486158,EPSG:4326,,,n12248067820,,,,
11.0720264,49.454896,EPSG:4326,,,n12248067821,,,,
11.0740724,49.4552952,EPSG:4326,,,n12248067822,,,,
11.0782025,49.4473101,EPSG:4326,,,n12248067908,,,,
11.0702836,49.4524509,EPSG:4326,,,n12248067912,,,,
11.0798835,49.4473031,EPSG:4326,,,n12248068265,,,,
11.0769162,49.4470824,EPSG:4326,,,n12248068266,,,,
11.0725618,49.4551433,EPSG:4326,,,n12248068268,,,,
11.0733314,49.4551667,EPSG:4326,,,n12248068269,,,,
11.0786277,49.4557528,EPSG:4326,,,n12248068270,,,,
11.0805593,49.4477088,EPSG:4326,,,n12248068878,,,,
11.0665965,49.4497753,EPSG:4326,,,n12248068879,,,,
11.0736916,49.4552147,EPSG:4326,,,n12248068881,,,,
11.0840177,49.4513958,EPSG:4326,,,n12248068884,,,,
11.072728,49.4474558,EPSG:4326,,,n12248072828,,,,
11.0718433,49.452503,EPSG:4326,,,n12248072830,,,,
11.0836839,49.4525833,EPSG:4326,,,n12248072832,,,,
11.0665881,49.4494023,EPSG:4326,,,n12248073649,,,,
11.0738607,49.4552452,EPSG:4326,,,n12248073651,,,,
11.0857258,49.4560883,EPSG:4326,,,n12248073652,,,,
11.0752922,49.4472893,EPSG:4326,,,n12248075053,,,,
11.0725661,49.4533749,EPSG:4326,,,n12248075055,,,,
11.072581,49.4535138,EPSG:4326,,,n12248075056,,,,
11.0778593,49.4557605,EPSG:4326,,,n12248075058,,,,
11.0872095,49.4547061,EPSG:4326,,,n12248075059,,,,
11.0865415,49.4537384,EPSG:4326,,,n12248075060,,,,
11.0771027,49.446887,EPSG:4326,,,n12248076795,,,,
11.0747254,49.4473243,EPSG:4326,,,n12248076796,,,,
11.0711625,49.4523266,EPSG:4326,,,n12248076797,,,,
11.0720608,49.452907,EPSG:4326,,,n12248076798,,,,
