"ID","NAME","IATA","ICAO","LATITUDE","LONGITUDE","ALTITUDE","TIMEZONE","DST","TZDBTIME","AIRPORT_TYPE","SOURCE","CITY_ID"
7337,"Sarakreek Airstrip","","SMSK",4.319444,-54.966667,223,-3,"U","America/Paramaribo","airport","OurAirports",1929
7338,"Sipaliwini Airport","","SMSI",2.026438,-56.126412,744,-3,"U","America/Paramaribo","airport","OurAirports",1931
7339,"Stoelmanseiland Airport","SMZ","SMST",4.349999904632568,-54.41666793823242,187,-3,"U","America/Paramaribo","airport","OurAirports",1934
7340,"Totness Airport","TOT","SMCO",5.865829944610596,-56.32749938964844,10,-3,"U","America/Paramaribo","airport","OurAirports",1925
7341,"Wageningen Airstrip","AGI","SMWA",5.841128,-56.673328,6,-3,"U","America/Paramaribo","airport","OurAirports",1932
7342,"Kaieteur International Airport","KIA","PSKA",5.163333,-59.483333,95,-4,"U","America/Guyana","airport","User",4744
7343,"Codela Airport","","MRCA",10.4139995575,-85.0916976929,328,-6,"U","America/Costa_Rica","airport","OurAirports",6192
7346,"Orinduik Airport","ORJ","SYOR",4.725269794464111,-60.03499984741211,1797,-4,"U","America/Guyana","airport","OurAirports",983
7518,"Assumption Island Airport","","FSAS",-9.7422199993,46.506802,10,4,"U","Indian/Mahe","airport","OurAirports",6265
7519,"Zhijiang Airport","HJJ","ZGCJ",27.4411111111,109.7,882,8,"U","Asia/Shanghai","airport","OurAirports",222
7521,"Yarmouth Airport","YQI","CYQI",43.826900482177734,-66.08809661865234,141,-4,"A","America/Halifax","airport","OurAirports",741
7522,"Kinston Regional Jetport At Stallings Field","ISO","KISO",35.331401825,-77.60880279540001,93,-5,"A","America/New_York","airport","OurAirports",7186
7523,"First Flight Airport","FFA","KFFA",36.0181999207,-75.67130279540001,13,-5,"A","America/New_York","airport","OurAirports",7180
7527,"Lintsang Airfield","LNJ","ZPLC",23.738100051900002,100.025001526,6230,8,"U","Asia/Shanghai","airport","OurAirports",3870
7528,"Wenshan Airport","WNH","",23.375833,104.243056,1000,8,"U","Asia/Shanghai","airport","User",183
7529,"Ponta Pelada Airport","","",-3.14604,-59.9863,267,-4,"S","America/Boa_Vista","airport","User",554
7530,"Sao Gabriel da Cachoeira Airport","","",-0.148056,-66.9858,251,-4,"S","America/Boa_Vista","airport","User",658
7531,"Maturacá Airport","","SWMK",0.6282690167427063,-66.11509704589844,354,-4,"S","America/Boa_Vista","airport","OurAirports",580
7532,"Carajás Airport","CKS","SBCJ",-6.11527776718,-50.0013885498,2064,-3,"S","America/Belem","airport","OurAirports",611
7533,"Centro de Lançamento de Alcântara Airport","","SNCW",-2.372999906539917,-44.396400451660156,148,-3,"S","America/Fortaleza","airport","OurAirports",4229
7535,"Latur Airport","LTU","",18.411944,76.465,1584,5.5,"U","Asia/Calcutta","airport","User",3987
7536,"Tarempa Airport","MWK","WIOM",3.3481199741363525,106.25800323486328,10,7,"N","Asia/Jakarta","airport","OurAirports",6064
7178,"Buckland Airport","BKC","PABL",65.9815979004,-161.149002075,31,-9,"A","America/Anchorage","airport","OurAirports",6681
7179,"Bob Baker Memorial Airport","IAN","PAIK",66.9759979248,-160.43699646,166,-9,"A","America/Anchorage","airport","OurAirports",7179
7180,"Kobuk Airport","OBU","PAOB",66.9123001099,-156.897003174,137,-9,"A","America/Anchorage","airport","OurAirports",7197
7181,"Robert (Bob) Curtis Memorial Airport","ORV","PFNO",66.81790161,-161.0189972,55,-9,"A","America/Anchorage","airport","OurAirports",2854
7182,"Selawik Airport","WLK","PASK",66.60009766,-159.9859924,17,-9,"A","America/Anchorage","airport","OurAirports",2897
7183,"Brevig Mission Airport","KTS","PFKT",65.3312988281,-166.466003418,38,-9,"A","America/Anchorage","airport","OurAirports",6670
7184,"Elim Airport","ELI","PFEL",64.61470032,-162.2720032,162,-9,"A","America/Anchorage","airport","OurAirports",6898
7185,"Golovin Airport","GLV","PAGL",64.5504989624,-163.007003784,59,-9,"A","America/Anchorage","airport","OurAirports",7014
7186,"Teller Airport","TLA","PATE",65.2404022217,-166.339004517,294,-9,"A","America/Anchorage","airport","OurAirports",2812
7187,"Wales Airport","WAA","PAIW",65.622593,-168.095,22,-9,"A","America/Anchorage","airport","OurAirports",2757
7188,"White Mountain Airport","WMO","PAWM",64.689201355,-163.412994385,267,-9,"A","America/Anchorage","airport","OurAirports",3330
7189,"Council Airport","CIL","",64.897778,-163.703333,85,-9,"A","America/Anchorage","airport","User",6807
7190,"Koyuk Alfred Adams Airport","KKA","PAKK",64.9394989014,-161.154006958,154,-9,"A","America/Anchorage","airport","OurAirports",7205
7191,"St Michael Airport","SMK","PAMK",63.49010086,-162.1100006,98,-9,"A","America/Anchorage","airport","OurAirports",3227
7192,"Shaktoolik Airport","SKK","PFSH",64.37110138,-161.223999,24,-9,"A","America/Anchorage","airport","OurAirports",3149
7193,"Stebbins Airport","WBB","",63.515833,-162.278056,14,-9,"A","America/Anchorage","airport","User",2995
7194,"Tin City Long Range Radar Station Airport","TNC","PATC",65.56310272,-167.9219971,271,-9,"A","America/Anchorage","airport","OurAirports",3005
7195,"Atka Airport","AKB","PAAK",52.22029877,-174.2059937,57,-10,"A","America/Adak","airport","OurAirports",6581
7853,"Al Minhad Air Base","NHD","OMDM",25.0268001556,55.3661994934,165,4,"U","Asia/Dubai","airport","OurAirports",3572
7854,"Kirovograd Airport","KGO","UKKG",48.54280090332031,32.28499984741211,568,2,"E","Europe/Kiev","airport","OurAirports",5539
7855,"Roitzschjora Airfield","","EDAW",51.577778,12.494444,289,1,"U","Europe/Berlin","airport","OurAirports",1564
7856,"El Alamein International Airport","DBB","HEAL",30.92449951171875,28.46139907836914,143,2,"N","Africa/Cairo","airport","OurAirports",3888
7857,"Bryce Canyon Airport","BCE","KBCE",37.706401825,-112.144996643,7590,-7,"A","America/Denver","airport","OurAirports",6679
7859,"Burlington Alamance Regional Airport","","KBUY",36.048500061035156,-79.47489929199219,617,-5,"A","America/New_York","airport","OurAirports",6687
7861,"Chkalovskiy Air Base","CKL","UUMU",55.8783,38.061699,499,3,"N","Europe/Moscow","airport","OurAirports",1218
7862,"Tengchong Tuofeng Airport","TCZ","ZUTC",24.9380555556,98.48583333330001,6250,8,"N","Asia/Shanghai","airport","OurAirports",229
7863,"Belbek Airport","UKS","UKFB",44.688999176,33.570999145500004,344,3,"U","Europe/Simferopol","airport","OurAirports",1709
7865,"Paradise Island Seaplane Base","WZY","",25.0872,-77.3239,0,-5,"U","America/Nassau","airport","User",1363
7867,"De Peel Air Base","","EHDP",51.51729965209961,5.855720043182373,98,1,"E","Europe/Amsterdam","airport","OurAirports",6298
7868,"Camp Bastion Airport","OAZ","OAZI",31.863800048799998,64.2246017456,2943,4.5,"N","Asia/Kabul","airport","OurAirports",6279
7869,"New Century Aircenter Airport","JCI","KIXD",38.8308982849,-94.890296936,1087,-6,"A","America/Chicago","airport","OurAirports",2783
7870,"Easton Newnam Field","ESN","KESN",38.8041992188,-76.06900024410001,72,-5,"A","America/New_York","airport","OurAirports",6878
6918,"Ringi Cove Airport","RIN","AGRC",-8.12639045715332,157.14300537109375,0,11,"U","Pacific/Guadalcanal","airport","OurAirports",3477
6919,"Bellona","BNY","",-11.302,159.8,3,11,"U","Pacific/Guadalcanal","airport","User",7418
6921,"Fortman Airport","1OH","",40.5553253,-84.3866186,885,-5,"U","America/New_York","airport","User",3074
6922,"Kirensk Airport","KCK","UIKK",57.773,108.064,840,8,"N","Asia/Irkutsk","airport","OurAirports",4947
6924,"Ust-Kut Airport","UKX","UITT",56.8567008972168,105.7300033569336,2188,8,"N","Asia/Irkutsk","airport","OurAirports",1159
6926,"Rimatara Airport","RMT","NTAM",-22.63725,-152.8059,60,-10,"U","","airport","OurAirports",3504
6927,"Triengen Airport","","LSPN",47.22669982910156,8.078060150146484,1594,1,"E","Europe/Zurich","airport","OurAirports",2594
6928,"Lausanne-Blécherette Airport","QLS","LSGL",46.54529953,6.61667013168,2041,1,"E","Europe/Zurich","airport","OurAirports",6413
6929,"Speck-Fehraltorf Airport","","LSZK",47.376399993896484,8.757499694824219,1748,1,"E","Europe/Zurich","airport","OurAirports",6408
6930,"Locarno Airport","ZJI","LSZL",46.160800933800004,8.87860965729,650,1,"E","Europe/Zurich","airport","OurAirports",6415
6931,"Neuchatel Airport","QNC","LSGN",46.9575004578,6.86471986771,1427,1,"E","Europe/Zurich","airport","OurAirports",2596
6932,"Taganrog Yuzhny Airport","TGK","URRT",47.1983333,38.8491667,117,3,"N","Europe/Moscow","airport","OurAirports",1173
6933,"Gelendzhik Airport","GDZ","URKG",44.5820926295,38.0124807358,98,3,"N","Europe/Moscow","airport","OurAirports",4924
6934,"Zhukovsky International Airport","ZIA","UUBW",55.553299,38.150002,377,3,"N","Europe/Moscow","airport","OurAirports",1188
6935,"Irkutsk Northwest Airport","","UIIR",52.36830139160156,104.18299865722656,1470,8,"N","Asia/Irkutsk","airport","OurAirports",4930
6936,"Khabarovsk Airport","","UHHT",48.525001525878906,135.1529998779297,262,10,"N","Asia/Vladivostok","airport","OurAirports",4942
10544,"Guarapari Airport","GUZ","SNGA",-20.646499633800005,-40.491901397700005,28,-3,"S","","airport","OurAirports",4320
10545,"Ubatuba Airport","UBT","SDUB",-23.441099166870117,-45.075599670410156,13,-3,"S","","airport","OurAirports",573
10557,"Narita Airport Terminal 2 Station","","",35.772967,140.387639,138,9,"U","","airport","User",376
10558,"Haneda Airport International Terminal Station","","",35.544917,139.767889,24,9,"U","","airport","User",370
10559,"Haneda Airport Terminal 2 Station","","",35.550849,139.78825,16,9,"U","","airport","User",370
10560,"Haneda Airport Terminal 1 Station","","",35.549083,139.784597,73,9,"U","","airport","User",370
10561,"Kansai Airport Station","","",34.435911,135.243492,0,9,"U","","airport","User",380
10562,"Incheon International Airport Station","","",37.44745,126.45253,22,9,"U","","airport","User",6387
10563,"Gimpo International Airport Station","","",37.5625,126.800833,54,9,"U","","airport","User",2564
10564,"Hong Kong International Airport Station","","",22.316,113.9366,49,8,"U","","airport","User",6061
9418,"Auburn University Regional Airport","AUO","KAUO",32.615101,-85.433998,777,-6,"A","America/Chicago","airport","OurAirports",6586
9419,"Tri Cities Airport","","KCZG",42.078499,-76.096296,833,-5,"A","America/New_York","airport","OurAirports",6910
9428,"Bessemer Airport","","KEKY",33.31290054,-86.92590332,700,-6,"A","America/Chicago","airport","OurAirports",6631
9429,"Colorado Springs East Airport","","KA50",38.8744010925293,-104.41000366210938,6145,-7,"A","America/Denver","airport","OurAirports",6904
9430,"Olds Didsbury Airport","","",51.710833,-114.106111,3360,-7,"A","America/Edmonton","airport","User",4449
9431,"Sundre Airport","","",51.774722,-114.680833,3663,-7,"A","America/Edmonton","airport","User",676
10137,"Dunnville Airport","DU9","CDU9",42.872200012200004,-79.5958023071,600,-5,"A","","airport","OurAirports",4455
10138,"Brunswick County Airport","","KSUT",33.9292984,-78.07499695,24,-5,"A","","airport","OurAirports",3115
10139,"Chesterfield County Airport","","KFCI",37.40650177,-77.52500153,236,-4,"A","","airport","OurAirports",2969
10140,"Atherton Airport","","YATN",-17.2616996765,145.51499939,2450,10,"O","","airport","OurAirports",5875
10141,"Bagdarin Airport","","UIUB",54.36920166015625,113.47899627685547,3084,8,"N","Asia/Irkutsk","airport","OurAirports",4889
10142,"Scarlett Martinez International Airport","RIH","MPRH",8.375880241394,-80.127899169922,105,-5,"U","","airport","OurAirports",1085
10144,"Henderson Oxford Airport","","KHNZ",36.36159897,-78.52919769,526,-5,"A","","airport","OurAirports",2785
10145,"Leesburg International Airport","LEE","KLEE",28.82309914,-81.80870056,76,-5,"A","","airport","OurAirports",7250
10148,"Semyazino Airport","","UUBL",56.12670135498047,40.314998626708984,554,3,"N","Europe/Moscow","airport","OurAirports",1180
10149,"Witberg Tswalu Airport","","FATW",-27.204999923706055,22.48189926147461,3921,2,"N","","airport","OurAirports",6468
10151,"Mana Pools Airport","","FVMN",-15.768735,29.385617,1300,2,"N","","airport","OurAirports",1983
10154,"Pouso Alegre Airport","PPY","SNZA",-22.289199829101562,-45.91910171508789,2904,-3,"S","","airport","OurAirports",622
10155,"Brigadeiro Cabral Airport","DIQ","SNDV",-20.180700302124,-44.870899200439,2608,-3,"S","","airport","OurAirports",4302
10156,"Yeysk Airport","EIK","URKE",46.68,38.21,60,3,"N","Europe/Moscow","airport","OurAirports",4923
10157,"Berdyansk Airport","ERD","UKDB",46.814998626708984,36.75809860229492,171,2,"E","","airport","OurAirports",5525
10158,"Blimbingsari Airport","BWX","WARB",-8.31015,114.3401,112,7,"N","","airport","OurAirports",6075
9739,"Napakiak Airport","WNA","PANA",60.69029998779297,-161.97900390625,17,-9,"A","America/Anchorage","airport","OurAirports",2945
9740,"Delta Junction Airport","DJN","",64.050556,-145.717222,1150,-9,"A","America/Anchorage","airport","User",6846
9741,"Stevens Village Airport","SVS","",66.016944,-149.054444,329,-9,"A","America/Anchorage","airport","User",3340
9742,"Akiachak Airport","KKI","",60.906111,-161.426944,25,-9,"A","America/Anchorage","airport","User",6524
9743,"Atmautluak Airport","4A2","",60.866667,-162.273056,17,-9,"A","America/Anchorage","airport","User",6584
9744,"Napaskiak Airport","PKA","PAPK",60.70289993,-161.7779999,24,-9,"A","America/Anchorage","airport","OurAirports",3038
9745,"Chignik Fisheries Airport","KCG","",56.317778,-158.590833,25,-9,"A","America/Anchorage","airport","User",6748
9746,"Tok Airport","","PATJ",63.303333,-143.001111,1670,-9,"A","America/Anchorage","airport","OurAirports",2707
9747,"Klemtu Airport","YKT","",52.583333,-128.533333,0,-8,"A","America/Vancouver","airport","User",4558
9748,"Wekweeti Airport","","CYWE",64.191667,-114.078889,1208,-7,"A","America/Edmonton","airport","User",737
9749,"Bedwell Harbour Seaplane Base","YBW","CAB3",48.75,-123.233001709,0,-8,"A","America/Vancouver","airport","OurAirports",4386
9751,"Washabo Airport","WSO","SMWS",5.215277,-57.185302,68,-3,"N","America/Paramaribo","airport","OurAirports",1926
9753,"Popham Airfield","","EGHP",51.193901,-1.23472,550,0,"E","Europe/London","airport","OurAirports",3404
9754,"Causey Airport","","K2A5",35.911800384521484,-79.61759948730469,723,-5,"A","America/New_York","airport","OurAirports",7259
10566,"Dulles International Airport Station","","",38.955833,-77.447778,284,-5,"A","","airport","User",6726
10567,"Airport MBTA Station","","",42.374374,-71.030243,11,-5,"A","","airport","User",6873
10568,"Reagan National Airport Station","","",38.852985,-77.0439,35,-5,"A","","airport","User",6574
10570,"Airport MARTA Station","","",33.640758,-84.44685,1028,-5,"A","","airport","User",6582
9446,"Issyk-Kul International Airport","ИКУ","UCFL",42.3527,76.4278,5426,6,"N","Asia/Bishkek","airport","User",2406
9447,"Crystal Airport","","KMIC",45.0620002746582,-93.35389709472656,869,-6,"A","America/Chicago","airport","OurAirports",6816
9448,"Clarke County Airport","","K23M",32.0849,-88.738897,320,-6,"A","America/Chicago","airport","OurAirports",2877
9450,"W H 'Bud' Barron Airport","DBN","KDBN",32.56439972,-82.98529816,309,-5,"A","America/New_York","airport","OurAirports",6865
10160,"Erenhot Saiwusu International Airport","ERL","ZBER",43.4225,112.096667,3301,8,"N","","airport","OurAirports",3807
10161,"Shobdon Aerodrome","","EGBS",52.2416992188,-2.8811099529299997,318,0,"E","","airport","OurAirports",3416
10162,"Chino Airport","CNO","KCNO",33.97470093,-117.637001,650,-8,"A","","airport","OurAirports",6754
10163,"Kamigoto Airport","","RJDK",33.0130996704,129.192001343,263,9,"N","","airport","OurAirports",424
10164,"Ojika Airport","","RJDO",33.1907997131,129.089996338,30,9,"N","","airport","OurAirports",367
10165,"Chofu Airport","","RJTF",35.67169952392578,139.5279998779297,141,9,"N","","airport","OurAirports",370
10166,"Hateruma Airport","HTR","RORH",24.0589008331,123.805999756,43,9,"N","","airport","OurAirports",401
10169,"Madison County Airport","","KUYF",39.93270111,-83.46199799,1082,-5,"A","","airport","OurAirports",7275
10171,"Las Brujas Airport","BWW","MUBR",22.621299743699996,-79.1472015381,13,-5,"A","","airport","OurAirports",3616
10173,"Digby (General Hospital) Heliport","","CDG2",44.6161003112793,-65.76190185546875,105,1,"E","","airport","OurAirports",955
10178,"Thun Airport","","LSZW",46.756401062,7.60056018829,1837,1,"E","","airport","OurAirports",2583
9756,"Silver Creek Airport","SVK","",16.728417,-88.36925,216,-6,"N","America/Belize","airport","User",543
9757,"Independence Airport","INB","",16.521944,-88.410583,18,-6,"N","America/Belize","airport","User",4222
9758,"Corazon de Jesus Airport","CZJ","",9.447222,-78.575,8,-5,"N","America/Panama","airport","User",4851
9759,"Abaco I Walker C Airport","WKR","MYAW",27.266700744628906,-78.39969635009766,10,-5,"A","","airport","OurAirports",1376
9760,"Black Point Airstrip","","MYEB",24.089488448799997,-76.3979172707,10,-5,"A","America/Nassau","airport","OurAirports",5129
9761,"Bartica A Airport","GFO","SYBT",6.358864,-58.655207,3,-4,"N","America/Guyana","airport","OurAirports",4740
9763,"Doylestown Airport","DYL","KDYL",40.3330001831,-75.1222991943,394,-5,"A","America/New_York","airport","OurAirports",6862
9766,"Cape Town Waterfort Heliport","","FADW",0,0,0,2,"N","Africa/Johannesburg","airport","OurAirports",6466
9768,"Tingo Maria Airport","TGI","SPGM",-9.133000373840332,-75.94999694824219,2010,-5,"N","America/Lima","airport","OurAirports",101
9769,"Plínio Alarcom Airport","TJL","SSTL",-20.754199981689,-51.684200286865,1050,-4,"S","America/Campo_Grande","airport","OurAirports",618
9770,"Zhangye Ganzhou Airport","YZY","ZLZY",38.8018989563,100.675003052,5280,8,"N","Asia/Shanghai","airport","OurAirports",193
9771,"Cacoal Airport","OAL","SSKW",-11.496,-61.4508,778,-4,"N","America/Boa_Vista","airport","OurAirports",4273
9772,"Warren Field","OCW","KOCW",35.570499420166,-77.049797058105,38,-5,"A","America/New_York","airport","OurAirports",3174
9773,"Hyde County Airport","","K7W6",35.562400817871094,-75.9552001953125,8,-5,"A","America/New_York","airport","OurAirports",6911
9774,"Mocopulli Airport","MHC","SCPQ",-42.340388,-73.715693,528,-4,"S","America/Santiago","airport","OurAirports",3741
10611,"Ali Air Base","","ORTL",30.935800552368164,46.0900993347168,20,3,"U","","airport","OurAirports",64
9474,"Pukarua Airport","PUK","NTGQ",-18.29560089111328,-137.01699829101562,5,-10,"N","","airport","OurAirports",3498
9475,"Kabale Airport","","HUKB",-1.226111,29.96,6000,3,"N","Africa/Kampala","airport","OurAirports",5072
9500,"El Almendro Airport","","SCRT",-35.96055603027344,-71.7933349609375,486,-4,"A","America/Santiago","airport","OurAirports",2984
9511,"San Agustin Airport","","MRST",10.066666603088379,-84.88333129882812,66,-6,"A","America/Costa_Rica","airport","OurAirports",3110
9776,"Stillwater Regional Airport","SWO","KSWO",36.161201477051,-97.08570098877,1000,-6,"A","America/Chicago","airport","OurAirports",3160
9777,"Okmulgee Regional Airport","OKM","KOKM",35.668098449707,-95.948699951172,720,-6,"A","America/Chicago","airport","OurAirports",2954
9778,"Cushing Municipal Airport","CUH","KCUH",35.9499015808,-96.7731018066,916,-6,"A","America/Chicago","airport","OurAirports",6819
9779,"Clinton Sherman Airport","CSM","KCSM",35.3398017883,-99.20050048830001,1922,-6,"A","America/Chicago","airport","OurAirports",6771
9780,"Strother Field","WLD","KWLD",37.168598175,-97.0375976562,1160,-6,"A","America/Chicago","airport","OurAirports",3021
9781,"Wiley Post Airport","PWA","KPWA",35.53419876,-97.64710236,1300,-6,"A","America/Chicago","airport","OurAirports",3296
9782,"Shreveport Downtown Airport","DTN","KDTN",32.5401992798,-93.7450027466,179,-6,"A","America/Chicago","airport","OurAirports",3152
9783,"Stephenville Clark Regional Airport","SEP","KSEP",32.215301513672,-98.177696228027,1321,-6,"A","America/Chicago","airport","OurAirports",3273
9784,"Perry Municipal Airport","","KF22",36.38560104370117,-97.2771987915039,1002,-6,"A","America/Chicago","airport","OurAirports",2741
9786,"Hamilton Municipal Airport","","KMNZ",31.6658992767334,-98.14859771728516,1299,-6,"A","America/Chicago","airport","OurAirports",7059
9787,"Ada Regional Airport","ADT","KADH",34.804298,-96.671303,1016,-6,"A","America/Chicago","airport","OurAirports",6518
9788,"Mesquite Metro Airport","","KHQZ",32.74700164794922,-96.53040313720703,447,-6,"A","America/Chicago","airport","OurAirports",2936
9789,"Denton Municipal Airport","","KDTO",33.2006988525,-97.19799804690001,642,-6,"A","America/Chicago","airport","OurAirports",6848
9790,"Austin Executive Airport","","KEDC",30.3974931,-97.5663935,620,-6,"A","America/Chicago","airport","OurAirports",6589
9791,"Lago Vista Tx Rusty Allen Airport","","KRYW",30.498600006103516,-97.96949768066406,1231,-6,"A","America/Chicago","airport","OurAirports",7219
9792,"Brenham Municipal Airport","","K11R",30.21899986,-96.3742981,307,-6,"A","America/Chicago","airport","OurAirports",6669
13378,"Eqalugaarsuit Heliport","QFG","BGET",60.6197196536,-45.9140619636,9,-3,"N","","airport","OurAirports",6037
13379,"Qassimiut Heliport","","BGQT",60.7809592284,-47.156249284699996,29,-3,"N","","airport","OurAirports",2187
13380,"Tiniteqilaaq Heliport","","BGTN",65.8920273392,-37.7834093571,15,-3,"N","","airport","OurAirports",2198
13381,"Isortoq Heliport","","BGIS",65.5477923903,-38.9765524864,92,-3,"N","","airport","OurAirports",6048
13382,"Kuummiut Heliport","","BGKM",65.8639347361,-36.9979190826,89,-3,"N","","airport","OurAirports",6055
13383,"Sermiligaaq Heliport","","BGSG",65.9059197626,-36.3782536983,33,-3,"N","","airport","OurAirports",2195
13384,"Ikerassaarsuk Heliport","QRY","BGIK",68.14088100629999,-53.4414589405,165,-3,"N","","airport","OurAirports",6042
13385,"Illorsuit Heliport","","BGLL",71.2419440428,-53.5628771782,154,-3,"N","","airport","OurAirports",6045
13386,"Nuugaatsiaq Heliport","","BGNQ",71.5387687528,-53.205038309100004,57,-3,"N","","airport","OurAirports",2194
13387,"Saattut Heliport","","BGST",70.8111719824,-51.6312897205,131,-3,"N","","airport","OurAirports",2179
13388,"Ikerasak Heliport","","BGIA",70.4981453548,-51.3030838966,66,-3,"N","","airport","OurAirports",6043
13389,"Niaqornat Heliport","","BGNT",70.7893846882,-53.6629450321,10,-3,"N","","airport","OurAirports",2186
13390,"Ukkusissat Heliport","","BGUT",71.0494384946,-51.8900156021,223,-3,"N","","airport","OurAirports",2193
13397,"Olhos D`água Airport","","SWHP",-14.019444,-52.152222,1506,-4,"S","","airport","OurAirports",4228
13398,"Novo Progresso Airport","NPR","SJNP",-7.125833,-55.400833,794,-3,"S","","airport","OurAirports",631
13399,"Adolino Bedin Regional Airport","SMT","SBSO",-12.479177,-55.672341,1266,-4,"S","","airport","OurAirports",571
13400,"Serra da Capivara Airport","","SWKQ",-9.082778,-42.644444,1362,-3,"S","","airport","OurAirports",651
13401,"Encarnación Airport","ENO","SGEN",-27.227366,-55.837495,659,-4,"S","","airport","OurAirports",5756
13428,"Verkhnevilyuisk Airport","VHV","UENI",63.458057403564,120.26916503906,411,9,"N","","airport","OurAirports",1243
13429,"Mendeleyevo Airport","DEE","UHSM",43.9584007263,145.682998657,584,11,"N","","airport","OurAirports",1239
13430,"Yamburg Airport","","USMQ",67.986664,75.099998,108,5,"N","","airport","OurAirports",1164
13431,"Shakhtyorsk Airport","EKS","UHSK",49.1903,142.082993,50,11,"N","","airport","OurAirports",1217
13432,"Talakan Airport","TLK","UECT",59.876389,111.044444,1329,9,"U","","airport","OurAirports",1158
13433,"Mama Airport","","UIKM",58.313331604003906,112.88999938964844,659,8,"N","","airport","OurAirports",1109
13435,"Aarhus Seaplne Terminal","","EKAC",56.151717,10.248428,0,2,"E","","airport","OurAirports",5180
13436,"Oakland Troy Airport","","KVLL",42.54290009,-83.17790222,727,-5,"A","","airport","OurAirports",2720
13437,"Stratford Municipal Airport","","CYSA",43.415599823,-80.93440246579999,1215,-5,"A","","airport","OurAirports",755
13438,"Edmundston Airport","","CYES",47.4906005859375,-68.48190307617188,490,-4,"A","","airport","OurAirports",4462
13439,"Red Dog Airport","RDB","PADG",68.03209686279999,-162.899002075,969,-9,"A","","airport","OurAirports",2881
13447,"Impfondo Airport","ION","FCOI",1.6169999837875366,18.066999435424805,1099,1,"N","","airport","OurAirports",7307
13448,"El Bayadh Airport","EBH","DAOY",33.721666666699996,1.0925,4493,1,"N","","airport","OurAirports",5105
13451,"Alzintan Airport","ZIS","HLZN",31.774878,12.25006,2080,2,"N","","airport","OurAirports",449
13452,"Monkey Bay Airport","MYZ","FWMY",-14.083600044299999,34.9197006226,1580,2,"N","","airport","OurAirports",998
13575,"Duqm International Airport","DQM","OODQ",19.501944,57.634167,364,4,"N","","airport","OurAirports",3704
13580,"Palanan Community Airport","","RPLN",17.065667,122.427671,52,8,"N","","airport","OurAirports",2537
13581,"Itbayat Airport","","RPLT",20.722521,121.809969,328,8,"N","","airport","OurAirports",6366
13583,"Catbalogan Airport","","RPVY",11.81,124.83,0,8,"N","","airport","OurAirports",6350
13584,"Maasin Airport","","RPSM",10.187299728393555,124.78199768066406,328,8,"N","","airport","OurAirports",6375
13592,"Bantayan Airport","","RPSB",11.1624,123.7848,60,8,"N","","airport","OurAirports",6340
13593,"Biliran Airport","","RPVQ",11.5159178299,124.428985119,0,8,"N","","airport","OurAirports",6342
13595,"Fazenda Várzea Funda Airport","","SIEL",-16.58361053466797,-57.73222351074219,709,-4,"S","","airport","OurAirports",641
13597,"Primavera do Leste Airport","","SWPY",-15.565555572509766,-54.33777618408203,2149,-4,"S","","airport","OurAirports",643
13598,"Croker Island Airport","CKI","YCKI",-11.164999961853027,132.48300170898438,16,9.5,"N","","airport","OurAirports",5939
13599,"The Granites Airport","","YTGT",-20.54829978942871,130.3470001220703,0,9.5,"N","","airport","OurAirports",2155
13600,"Barimunya Airport","BYP","YBRY",-22.673900604248,119.16600036621,2082,8,"N","","airport","OurAirports",5884
10831,"Person County Airport","","KTDF",36.28490067,-78.98419952,609,-5,"A","","airport","OurAirports",2886
13453,"Suwałki Airport","","EPSU",54.07279968261719,22.899200439453125,581,2,"U","","airport","OurAirports",1099
13454,"Srr Ahmadu Bello International Airport","","DNBK",12.480556,4.369445,775,1,"N","","airport","OurAirports",5476
13455,"Sir Abubakar Tafawa Balewa International Airport","BCU","DNBC",10.482833,9.744,1965,1,"N","","airport","OurAirports",5474
13456,"Gombe Lawanti International Airport","GMO","DNGO",10.298333333299999,10.896388888899999,1590,1,"N","","airport","OurAirports",5480
13457,"Dutse International Airport","","DNDS",11.795168,9.311667,1365,1,"N","","airport","OurAirports",5478
13458,"Jalingo Airport","","DNJA",8.900587,11.27946,685,1,"N","","airport","OurAirports",5485
13460,"Kolda North Airport","KDA","GODK",12.898500442504883,-14.968099594116211,33,0,"N","","airport","OurAirports",5508
13463,"King Mswati III International Airport","SHO","FDSK",-26.358611,31.716944,1092,2,"N","","airport","OurAirports",1813
13465,"Kilwa Masoko Airport","KIY","HTKI",-8.91123,39.508619,50,3,"U","","airport","OurAirports",5799
13466,"West Kilimanjaro Airport","","HTWK",-3.049999952316284,37,4300,3,"N","","airport","OurAirports",5798
13467,"Moshi Airport","QSI","HTMS",-3.3633298873901367,37.326900482177734,2801,3,"N","","airport","OurAirports",1937
13468,"Mansa Airport","MNS","FLMA",-11.13700008392334,28.872600555419922,4101,2,"N","","airport","OurAirports",1322
13469,"Ghazni Airport","GZI","OAGN",33.5312004089,68.412902832,7150,4.5,"N","","airport","OurAirports",6283
13470,"Baicheng Chang'an Airport","DBC","ZYBA",45.505278,123.019722,480,8,"N","","airport","OurAirports",3767
13471,"Longnan Chengzhou Airport","LNL","ZLLN",33.788,105.797,3707,8,"N","","airport","OurAirports",3875
13472,"Shangrao Sanqingshan Airport","SQD","ZSSR",28.3797,117.9643,340,8,"N","","airport","OurAirports",203
